MonsterTypeId,HitPoints,CritRate,ActionPoints,MovePoints,InitBonus,MaxTalentCount,FlankAllowance,SightDistance,DetectDistance,ShotLimit,EffectId,WeaponTypeId,ArmorTypeId,_comment
40117,380,26,40,30,5,2,140,18,10,2,64158,21007,901026,PG 40102 T-Capt PL 7  eff:64158  armour:heavy weapon:revolver
40118,410,27,40,30,6,2,160,18,10,2,64158,21008,901027,PG 40102 T-Capt PL 8  eff:64158  armour:heavy weapon:revolver
40119,450,28,40,30,7,2,160,18,10,3,64158,21009,901028,PG 40102 T-Capt PL 9  eff:64158  armour:heavy weapon:revolver
40120,500,29,40,30,7,2,180,18,10,3,64158,21010,901029,PG 40102 T-Capt PL 10  eff:64158  armour:heavy weapon:revolver
40121,270,23,40,20,1,1,90,18,10,1,,22001,901001,PG 40101 T-Assault PL 2  eff:0  armour:adaptive weapon:shotgun
40122,280,26,40,20,2,1,95,18,10,1,,22002,901002,PG 40101 T-Assault PL 3  eff:0  armour:adaptive weapon:shotgun
40123,290,29,40,20,2,1,95,18,10,1,,22003,901003,PG 40101 T-Assault PL 4  eff:0  armour:adaptive weapon:shotgun
40124,300,32,40,20,3,1,100,18,10,1,,22004,901004,PG 40101 T-Assault PL 5  eff:0  armour:adaptive weapon:shotgun
40125,320,35,40,20,4,1,100,18,10,2,,22005,901005,PG 40101 T-Assault PL 6  eff:0  armour:adaptive weapon:shotgun
40126,340,38,40,20,5,1,105,18,10,2,,22006,901006,PG 40101 T-Assault PL 7  eff:0  armour:adaptive weapon:shotgun
40127,360,40,40,20,6,1,105,18,10,2,,22007,901007,PG 40101 T-Assault PL 8  eff:0  armour:adaptive weapon:shotgun
40128,380,40,40,20,6,1,110,18,10,2,,22008,901008,PG 40101 T-Assault PL 9  eff:0  armour:adaptive weapon:shotgun
40129,400,40,40,20,7,1,115,18,10,2,,22009,901009,PG 40101 T-Assault PL 10  eff:0  armour:adaptive weapon:shotgun
40130,250,10,40,20,0,1,90,18,10,1,,23030,901000,PG 40130 T-FireCOM PL 1  eff:0  armour:adaptive weapon:bullpup
40131,270,12,40,20,1,1,90,18,10,1,,23031,901001,PG 40130 T-FireCOM PL 2  eff:0  armour:adaptive weapon:bullpup
40132,280,14,40,20,1,1,95,18,10,1,,23032,901002,PG 40130 T-FireCOM PL 3  eff:0  armour:adaptive weapon:bullpup
40133,290,16,40,20,2,1,95,18,10,1,,23033,901003,PG 40130 T-FireCOM PL 4  eff:0  armour:adaptive weapon:bullpup
40134,300,18,40,20,3,1,100,18,10,2,,23034,901004,PG 40130 T-FireCOM PL 5  eff:0  armour:adaptive weapon:bullpup
40135,320,20,40,20,3,1,100,18,10,2,,23035,901005,PG 40130 T-FireCOM PL 6  eff:0  armour:adaptive weapon:bullpup
40136,340,22,40,20,4,1,105,18,10,2,,23036,901006,PG 40130 T-FireCOM PL 7  eff:0  armour:adaptive weapon:bullpup
40137,360,24,40,20,4,1,105,18,10,3,,23037,901007,PG 40130 T-FireCOM PL 8  eff:0  armour:adaptive weapon:bullpup
40138,380,26,40,20,4,1,110,18,10,3,,23038,901008,PG 40130 T-FireCOM PL 9  eff:0  armour:adaptive weapon:bullpup
40139,400,30,40,20,5,1,115,18,10,3,,23039,901009,PG 40130 T-FireCOM PL 10  eff:0  armour:adaptive weapon:bullpup
40140,448,10,40,30,2,2,90,20,10,1,64149,23060,901020,PG 40140 2X Raptor PL 1  eff:64149  armour:heavy weapon:erifle
40141,504,12,40,30,2,2,90,20,10,1,64149,23061,901021,PG 40140 2X Raptor PL 2  eff:64149  armour:heavy weapon:erifle
40142,560,14,40,30,3,2,90,20,10,1,64149,23062,901022,PG 40140 2X Raptor PL 3  eff:64149  armour:heavy weapon:erifle
40143,627,16,40,30,3,3,90,20,10,1,64149,23063,901023,PG 40140 2X Raptor PL 4  eff:64149  armour:heavy weapon:erifle
40144,717,18,40,30,4,3,90,20,10,2,64149,23064,901024,PG 40140 2X Raptor PL 5  eff:64149  armour:heavy weapon:erifle
40145,818,20,40,30,4,4,90,20,10,2,64149,23065,901025,PG 40140 2X Raptor PL 6  eff:64149  armour:heavy weapon:erifle
40146,930,22,40,30,5,4,90,20,10,2,64149,23066,901026,PG 40140 2X Raptor PL 7  eff:64149  armour:heavy weapon:erifle
40147,1064,24,40,30,6,4,90,20,10,2,64149,23067,901027,PG 40140 2X Raptor PL 8  eff:64149  armour:heavy weapon:erifle
40148,1210,26,40,30,7,4,90,20,10,2,64149,23068,901028,PG 40140 2X Raptor PL 9  eff:64149  armour:heavy weapon:erifle
40149,1378,30,40,30,7,4,90,20,10,2,64149,23069,901029,PG 40140 2X Raptor PL 10  eff:64149  armour:heavy weapon:erifle
40150,340,32,40,20,6,1,93,18,10,3,,20010,22010,PG 40100 T-REX PL 11  eff:0  armour:guard-standard weapon:guard-rifle
40151,360,34,40,20,6,1,97,18,10,3,,20011,22011,PG 40100 T-REX PL 12  eff:0  armour:guard-standard weapon:guard-rifle
40152,380,37,40,20,7,1,100,18,10,4,,20012,22012,PG 40100 T-REX PL 13  eff:0  armour:guard-standard weapon:guard-rifle
40153,400,39,40,20,7,1,103,18,10,4,,20013,22013,PG 40100 T-REX PL 14  eff:0  armour:guard-standard weapon:guard-rifle
40154,420,41,40,20,8,1,107,18,10,4,,20014,22014,PG 40100 T-REX PL 15  eff:0  armour:guard-standard weapon:guard-rifle
40155,440,43,40,20,8,1,110,18,10,4,,20015,22015,PG 40100 T-REX PL 16  eff:0  armour:guard-standard weapon:guard-rifle
40156,470,46,40,20,9,1,113,18,10,5,,20016,22016,PG 40100 T-REX PL 17  eff:0  armour:guard-standard weapon:guard-rifle
40157,500,48,40,20,9,1,117,18,10,5,,20017,22017,PG 40100 T-REX PL 18  eff:0  armour:guard-standard weapon:guard-rifle
40158,530,50,40,20,10,1,120,18,10,5,,20018,22018,PG 40100 T-REX PL 19  eff:0  armour:guard-standard weapon:guard-rifle
40159,560,52,40,20,11,1,123,18,10,5,,20019,22019,PG 40100 T-REX PL 20  eff:0  armour:guard-standard weapon:guard-rifle
40160,540,30,40,30,8,2,187,18,10,3,64158,21011,901030,PG 40102 T-Capt PL 11  eff:64158  armour:heavy weapon:revolver
40161,580,31,40,30,8,2,193,18,10,3,64158,21012,901031,PG 40102 T-Capt PL 12  eff:64158  armour:heavy weapon:revolver
40162,630,32,40,30,9,2,200,18,10,4,64158,21013,901032,PG 40102 T-Capt PL 13  eff:64158  armour:heavy weapon:revolver
40163,680,33,40,30,9,2,207,18,10,4,64158,21014,901033,PG 40102 T-Capt PL 14  eff:64158  armour:heavy weapon:revolver
40164,730,34,40,40,10,2,213,18,10,4,64158,21015,901034,PG 40102 T-Capt PL 15  eff:64158  armour:heavy weapon:revolver
40165,790,35,40,40,10,2,220,18,10,4,64158,21016,901035,PG 40102 T-Capt PL 16  eff:64158  armour:heavy weapon:revolver
40166,850,36,40,40,11,2,227,18,10,5,64158,21017,901036,PG 40102 T-Capt PL 17  eff:64158  armour:heavy weapon:revolver
40167,920,37,40,40,11,2,233,18,10,5,64158,21018,901037,PG 40102 T-Capt PL 18  eff:64158  armour:heavy weapon:revolver
40168,990,38,40,40,12,2,240,18,10,5,64158,21019,901038,PG 40102 T-Capt PL 19  eff:64158  armour:heavy weapon:revolver
40169,1070,39,40,40,13,2,247,18,10,5,64158,21020,901039,PG 40102 T-Capt PL 20  eff:64158  armour:heavy weapon:revolver
40170,420,42,40,20,8,1,118,18,10,2,,22010,901010,PG 40101 T-Assault PL 11  eff:0  armour:adaptive weapon:shotgun
40171,450,44,40,20,8,1,121,18,10,2,,22011,901011,PG 40101 T-Assault PL 12  eff:0  armour:adaptive weapon:shotgun
40172,480,47,40,20,9,1,123,18,10,2,,22012,901012,PG 40101 T-Assault PL 13  eff:0  armour:adaptive weapon:shotgun
40173,510,49,40,20,10,1,126,18,10,2,,22013,901013,PG 40101 T-Assault PL 14  eff:0  armour:adaptive weapon:shotgun
40174,540,51,40,20,10,1,129,18,10,3,,22014,901014,PG 40101 T-Assault PL 15  eff:0  armour:adaptive weapon:shotgun
40175,570,53,40,20,11,1,132,18,10,3,,22015,901015,PG 40101 T-Assault PL 16  eff:0  armour:adaptive weapon:shotgun
40176,600,56,40,20,12,1,134,18,10,3,,22016,901016,PG 40101 T-Assault PL 17  eff:0  armour:adaptive weapon:shotgun
40177,640,58,40,20,12,1,137,18,10,3,,22017,901017,PG 40101 T-Assault PL 18  eff:0  armour:adaptive weapon:shotgun
40178,680,60,40,20,13,1,140,18,10,3,,22018,901018,PG 40101 T-Assault PL 19  eff:0  armour:adaptive weapon:shotgun
40179,720,62,40,20,14,1,143,18,10,3,,22019,901019,PG 40101 T-Assault PL 20  eff:0  armour:adaptive weapon:shotgun
40180,420,32,40,20,6,1,118,18,10,3,,23040,901010,PG 40130 T-FireCOM PL 11  eff:0  armour:adaptive weapon:bullpup
40181,450,34,40,20,6,1,121,18,10,3,,23041,901011,PG 40130 T-FireCOM PL 12  eff:0  armour:adaptive weapon:bullpup
40182,480,37,40,20,7,1,123,18,10,4,,23042,901012,PG 40130 T-FireCOM PL 13  eff:0  armour:adaptive weapon:bullpup
40183,510,39,40,20,7,1,126,18,10,4,,23043,901013,PG 40130 T-FireCOM PL 14  eff:0  armour:adaptive weapon:bullpup
40184,540,41,40,20,8,1,129,18,10,4,,23044,901014,PG 40130 T-FireCOM PL 15  eff:0  armour:adaptive weapon:bullpup
40185,570,43,40,20,8,1,132,18,10,4,,23045,901015,PG 40130 T-FireCOM PL 16  eff:0  armour:adaptive weapon:bullpup
40186,600,46,40,20,9,1,134,18,10,5,,23046,901016,PG 40130 T-FireCOM PL 17  eff:0  armour:adaptive weapon:bullpup
40187,640,48,40,20,9,1,137,18,10,5,,23047,901017,PG 40130 T-FireCOM PL 18  eff:0  armour:adaptive weapon:bullpup
40188,680,50,40,20,10,1,140,18,10,5,,23048,901018,PG 40130 T-FireCOM PL 19  eff:0  armour:adaptive weapon:bullpup
40189,720,52,40,20,11,1,143,18,10,5,,23049,901019,PG 40130 T-FireCOM PL 20  eff:0  armour:adaptive weapon:bullpup
40190,1546,32,40,30,8,4,90,20,10,2,64149,900050,901030,PG 40140 2X Raptor PL 11  eff:64149  armour:heavy weapon:erifle
40191,1736,34,40,30,8,4,90,20,10,2,64149,900051,901031,PG 40140 2X Raptor PL 12  eff:64149  armour:heavy weapon:erifle
40192,1949,37,40,30,9,5,90,20,10,2,64149,900052,901032,PG 40140 2X Raptor PL 13  eff:64149  armour:heavy weapon:erifle
40193,2184,39,40,30,9,5,90,20,10,2,64149,900053,901033,PG 40140 2X Raptor PL 14  eff:64149  armour:heavy weapon:erifle
40194,2442,41,40,30,10,5,90,20,10,3,64149,900054,901034,PG 40140 2X Raptor PL 15  eff:64149  armour:heavy weapon:erifle
40195,2733,43,40,30,10,5,90,20,10,3,64149,900055,901035,PG 40140 2X Raptor PL 16  eff:64149  armour:heavy weapon:erifle
40196,3058,46,40,30,11,6,90,20,10,3,64149,900056,901036,PG 40140 2X Raptor PL 17  eff:64149  armour:heavy weapon:erifle
40197,3427,48,40,30,11,6,90,20,10,3,64149,900057,901037,PG 40140 2X Raptor PL 18  eff:64149  armour:heavy weapon:erifle
40198,3842,50,40,30,12,6,90,20,10,3,64149,900058,901038,PG 40140 2X Raptor PL 19  eff:64149  armour:heavy weapon:erifle
40199,4301,52,40,30,13,6,90,20,10,3,64149,900059,901039,PG 40140 2X Raptor PL 20  eff:64149  armour:heavy weapon:erifle
40200,210,10,40,20,0,3,60,18,10,1,,20000,22000,PG 40150 T-SIG Corp PL 1  eff:0  armour:guard-standard weapon:guard-rifle
40201,220,12,40,20,1,3,65,18,10,1,,20001,22001,PG 40150 T-SIG Corp PL 2  eff:0  armour:guard-standard weapon:guard-rifle
40202,242,14,40,20,1,3,70,18,10,1,,20002,22002,PG 40150 T-SIG Corp PL 3  eff:0  armour:guard-standard weapon:guard-rifle
40203,253,16,40,20,2,3,75,18,10,1,,20003,22003,PG 40150 T-SIG Corp PL 4  eff:0  armour:guard-standard weapon:guard-rifle
40204,270,18,40,20,3,3,80,18,10,2,,20004,22004,PG 40150 T-SIG Corp PL 5  eff:0  armour:guard-standard weapon:guard-rifle
40205,286,20,40,20,3,3,86,18,10,2,,20005,22005,PG 40150 T-SIG Corp PL 6  eff:0  armour:guard-standard weapon:guard-rifle
40206,315,22,40,20,4,3,90,18,10,2,,20006,22006,PG 40150 T-SIG Corp PL 7  eff:0  armour:guard-standard weapon:guard-rifle
40207,344,24,40,20,4,3,90,18,10,3,,20007,22007,PG 40150 T-SIG Corp PL 8  eff:0  armour:guard-standard weapon:guard-rifle
40208,374,26,40,20,4,3,90,18,10,3,,20008,22008,PG 40150 T-SIG Corp PL 9  eff:0  armour:guard-standard weapon:guard-rifle
40209,404,30,40,20,5,3,90,18,10,3,,20009,22009,PG 40150 T-SIG Corp PL 10  eff:0  armour:guard-standard weapon:guard-rifle
40210,423,32,40,20,6,3,93,18,10,3,,20010,22010,PG 40150 T-SIG Corp PL 11  eff:0  armour:guard-standard weapon:guard-rifle
40211,455,34,40,20,6,3,97,18,10,3,,20011,22011,PG 40150 T-SIG Corp PL 12  eff:0  armour:guard-standard weapon:guard-rifle
40212,488,37,40,20,7,3,100,18,10,4,,20012,22012,PG 40150 T-SIG Corp PL 13  eff:0  armour:guard-standard weapon:guard-rifle
40213,522,39,40,20,7,3,103,18,10,4,,20013,22013,PG 40150 T-SIG Corp PL 14  eff:0  armour:guard-standard weapon:guard-rifle
40214,556,41,40,20,8,3,107,18,10,4,,20014,22014,PG 40150 T-SIG Corp PL 15  eff:0  armour:guard-standard weapon:guard-rifle
40215,592,43,40,20,8,3,110,18,10,4,,20015,22015,PG 40150 T-SIG Corp PL 16  eff:0  armour:guard-standard weapon:guard-rifle
40216,642,46,40,20,9,3,113,18,10,5,,20016,22016,PG 40150 T-SIG Corp PL 17  eff:0  armour:guard-standard weapon:guard-rifle
40217,692,48,40,20,9,3,117,18,10,5,,20017,22017,PG 40150 T-SIG Corp PL 18  eff:0  armour:guard-standard weapon:guard-rifle
40218,745,50,40,20,10,3,120,18,10,5,,20018,22018,PG 40150 T-SIG Corp PL 19  eff:0  armour:guard-standard weapon:guard-rifle
40219,798,52,40,20,11,3,123,18,10,5,,20019,22019,PG 40150 T-SIG Corp PL 20  eff:0  armour:guard-standard weapon:guard-rifle
41000,340,32,40,20,6,1,93,18,10,3,,20010,22010,PG 40000 WB Guard PL 11  eff:0  armour:guard-standard weapon:guard-rifle
41001,360,34,40,20,6,1,97,18,10,3,,20011,22011,PG 40000 WB Guard PL 12  eff:0  armour:guard-standard weapon:guard-rifle
41002,380,37,40,20,7,1,100,18,10,4,,20012,22012,PG 40000 WB Guard PL 13  eff:0  armour:guard-standard weapon:guard-rifle
41003,400,39,40,20,7,1,103,18,10,4,,20013,22013,PG 40000 WB Guard PL 14  eff:0  armour:guard-standard weapon:guard-rifle
41004,420,41,40,20,8,1,107,18,10,4,,20014,22014,PG 40000 WB Guard PL 15  eff:0  armour:guard-standard weapon:guard-rifle
41005,440,43,40,20,8,1,110,18,10,4,,20015,22015,PG 40000 WB Guard PL 16  eff:0  armour:guard-standard weapon:guard-rifle
41006,470,46,40,20,9,1,113,18,10,5,,20016,22016,PG 40000 WB Guard PL 17  eff:0  armour:guard-standard weapon:guard-rifle
41007,500,48,40,20,9,1,117,18,10,5,,20017,22017,PG 40000 WB Guard PL 18  eff:0  armour:guard-standard weapon:guard-rifle
41008,530,50,40,20,10,1,120,18,10,5,,20018,22018,PG 40000 WB Guard PL 19  eff:0  armour:guard-standard weapon:guard-rifle
41009,560,52,40,20,11,1,123,18,10,5,,20019,22019,PG 40000 WB Guard PL 20  eff:0  armour:guard-standard weapon:guard-rifle
41010,540,30,40,30,8,2,187,18,10,3,64158,21011,901030,PG 40001 WB Captain PL 11  eff:64158  armour:heavy weapon:revolver
41011,580,31,40,30,8,2,193,18,10,3,64158,21012,901031,PG 40001 WB Captain PL 12  eff:64158  armour:heavy weapon:revolver
41012,630,32,40,30,9,2,200,18,10,4,64158,21013,901032,PG 40001 WB Captain PL 13  eff:64158  armour:heavy weapon:revolver
41013,680,33,40,30,9,2,207,18,10,4,64158,21014,901033,PG 40001 WB Captain PL 14  eff:64158  armour:heavy weapon:revolver
41014,730,34,40,40,10,2,213,18,10,4,64158,21015,901034,PG 40001 WB Captain PL 15  eff:64158  armour:heavy weapon:revolver
41015,790,35,40,40,10,2,220,18,10,4,64158,21016,901035,PG 40001 WB Captain PL 16  eff:64158  armour:heavy weapon:revolver
41016,850,36,40,40,11,2,227,18,10,5,64158,21017,901036,PG 40001 WB Captain PL 17  eff:64158  armour:heavy weapon:revolver
41017,920,37,40,40,11,2,233,18,10,5,64158,21018,901037,PG 40001 WB Captain PL 18  eff:64158  armour:heavy weapon:revolver
41018,990,38,40,40,12,2,240,18,10,5,64158,21019,901038,PG 40001 WB Captain PL 19  eff:64158  armour:heavy weapon:revolver
41019,1070,39,40,40,13,2,247,18,10,5,64158,21020,901039,PG 40001 WB Captain PL 20  eff:64158  armour:heavy weapon:revolver
41020,420,42,40,20,8,1,118,18,10,2,,22010,901010,PG 40002 WB Assault PL 11  eff:0  armour:adaptive weapon:shotgun
41021,450,44,40,20,8,1,121,18,10,2,,22011,901011,PG 40002 WB Assault PL 12  eff:0  armour:adaptive weapon:shotgun
41022,480,47,40,20,9,1,123,18,10,2,,22012,901012,PG 40002 WB Assault PL 13  eff:0  armour:adaptive weapon:shotgun
41023,510,49,40,20,10,1,126,18,10,2,,22013,901013,PG 40002 WB Assault PL 14  eff:0  armour:adaptive weapon:shotgun
41024,540,51,40,20,10,1,129,18,10,3,,22014,901014,PG 40002 WB Assault PL 15  eff:0  armour:adaptive weapon:shotgun
41025,570,53,40,20,11,1,132,18,10,3,,22015,901015,PG 40002 WB Assault PL 16  eff:0  armour:adaptive weapon:shotgun
41026,600,56,40,20,12,1,134,18,10,3,,22016,901016,PG 40002 WB Assault PL 17  eff:0  armour:adaptive weapon:shotgun
41027,640,58,40,20,12,1,137,18,10,3,,22017,901017,PG 40002 WB Assault PL 18  eff:0  armour:adaptive weapon:shotgun
41028,680,60,40,20,13,1,140,18,10,3,,22018,901018,PG 40002 WB Assault PL 19  eff:0  armour:adaptive weapon:shotgun
41029,720,62,40,20,14,1,143,18,10,3,,22019,901019,PG 40002 WB Assault PL 20  eff:0  armour:adaptive weapon:shotgun
41030,420,32,40,20,6,1,118,18,10,3,,23040,901010,PG 40003 WB FireCOM PL 11  eff:0  armour:adaptive weapon:bullpup
41031,450,34,40,20,6,1,121,18,10,3,,23041,901011,PG 40003 WB FireCOM PL 12  eff:0  armour:adaptive weapon:bullpup
41032,480,37,40,20,7,1,123,18,10,4,,23042,901012,PG 40003 WB FireCOM PL 13  eff:0  armour:adaptive weapon:bullpup
41033,510,39,40,20,7,1,126,18,10,4,,23043,901013,PG 40003 WB FireCOM PL 14  eff:0  armour:adaptive weapon:bullpup
41034,540,41,40,20,8,1,129,18,10,4,,23044,901014,PG 40003 WB FireCOM PL 15  eff:0  armour:adaptive weapon:bullpup
41035,570,43,40,20,8,1,132,18,10,4,,23045,901015,PG 40003 WB FireCOM PL 16  eff:0  armour:adaptive weapon:bullpup
41036,600,46,40,20,9,1,134,18,10,5,,23046,901016,PG 40003 WB FireCOM PL 17  eff:0  armour:adaptive weapon:bullpup
41037,640,48,40,20,9,1,137,18,10,5,,23047,901017,PG 40003 WB FireCOM PL 18  eff:0  armour:adaptive weapon:bullpup
41038,680,50,40,20,10,1,140,18,10,5,,23048,901018,PG 40003 WB FireCOM PL 19  eff:0  armour:adaptive weapon:bullpup
41039,720,52,40,20,11,1,143,18,10,5,,23049,901019,PG 40003 WB FireCOM PL 20  eff:0  armour:adaptive weapon:bullpup
41040,1380,30,40,30,8,4,187,20,10,3,64149,21011,22410,PG 40040 Braun Rook PL 11  eff:64149  armour:superheavy weapon:revolver
41041,1550,31,40,30,8,4,193,20,10,3,64149,21012,22411,PG 40040 Braun Rook PL 12  eff:64149  armour:superheavy weapon:revolver
41042,1740,32,40,30,9,5,200,20,10,4,64149,21013,22412,PG 40040 Braun Rook PL 13  eff:64149  armour:superheavy weapon:revolver
41043,1950,33,40,30,9,5,207,20,10,4,64149,21014,22413,PG 40040 Braun Rook PL 14  eff:64149  armour:superheavy weapon:revolver
41044,2180,34,40,30,10,5,213,20,10,4,64149,21015,22414,PG 40040 Braun Rook PL 15  eff:64149  armour:superheavy weapon:revolver
41045,2440,35,40,30,10,5,220,20,10,4,64149,21016,22415,PG 40040 Braun Rook PL 16  eff:64149  armour:superheavy weapon:revolver
41046,2730,36,40,30,11,6,227,20,10,5,64149,21017,22416,PG 40040 Braun Rook PL 17  eff:64149  armour:superheavy weapon:revolver
41047,3060,37,40,30,11,6,233,20,10,5,64149,21018,22417,PG 40040 Braun Rook PL 18  eff:64149  armour:superheavy weapon:revolver
41048,3430,38,40,30,12,6,240,20,10,5,64149,21019,22418,PG 40040 Braun Rook PL 19  eff:64149  armour:superheavy weapon:revolver
41049,3840,39,40,30,13,6,247,20,10,5,64149,21020,22419,PG 40040 Braun Rook PL 20  eff:64149  armour:superheavy weapon:revolver
41500,368,20,40,30,4,4,120,20,10,1,64142,21001,901020,PG 41500 Brauk Executioner PL 1  eff:64142  armour:heavy weapon:revolver
41501,414,21,40,30,5,4,120,20,10,1,64142,21002,901021,PG 41500 Brauk Executioner PL 2  eff:64142  armour:heavy weapon:revolver
41502,460,22,40,30,6,4,120,20,10,1,64142,21003,901022,PG 41500 Brauk Executioner PL 3  eff:64142  armour:heavy weapon:revolver
41503,515,23,40,30,7,4,130,20,10,1,64142,21004,901023,PG 41500 Brauk Executioner PL 4  eff:64142  armour:heavy weapon:revolver
41504,589,24,40,30,8,4,130,20,10,1,64142,21005,901024,PG 41500 Brauk Executioner PL 5  eff:64142  armour:heavy weapon:revolver
41505,672,25,40,30,9,4,140,20,10,2,64142,21006,901025,PG 41500 Brauk Executioner PL 6  eff:64142  armour:heavy weapon:revolver
41506,764,26,40,30,10,4,140,20,10,2,64142,21007,901026,PG 41500 Brauk Executioner PL 7  eff:64142  armour:heavy weapon:revolver
41507,874,27,40,30,10,4,160,20,10,2,64142,21008,901027,PG 41500 Brauk Executioner PL 8  eff:64142  armour:heavy weapon:revolver
41508,994,28,40,30,11,4,160,20,10,3,64142,21009,901028,PG 41500 Brauk Executioner PL 9  eff:64142  armour:heavy weapon:revolver
41509,1132,29,40,30,11,4,180,20,10,3,64142,21010,901029,PG 41500 Brauk Executioner PL 10  eff:64142  armour:heavy weapon:revolver
41510,1270,30,40,30,12,4,187,20,10,3,64142,21011,901030,PG 41500 Brauk Executioner PL 11  eff:64142  armour:heavy weapon:revolver
41511,1426,31,40,30,13,4,193,20,10,3,64142,21012,901031,PG 41500 Brauk Executioner PL 12  eff:64142  armour:heavy weapon:revolver
41512,1601,32,40,30,13,4,200,20,10,4,64142,21013,901032,PG 41500 Brauk Executioner PL 13  eff:64142  armour:heavy weapon:revolver
41513,1794,33,40,30,14,4,207,20,10,4,64142,21014,901033,PG 41500 Brauk Executioner PL 14  eff:64142  armour:heavy weapon:revolver
41514,2006,34,40,30,15,4,213,20,10,4,64142,21015,901034,PG 41500 Brauk Executioner PL 15  eff:64142  armour:heavy weapon:revolver
41515,2245,35,40,30,16,4,220,20,10,4,64142,21016,901035,PG 41500 Brauk Executioner PL 16  eff:64142  armour:heavy weapon:revolver
41516,2512,36,40,30,16,4,227,20,10,5,64142,21017,901036,PG 41500 Brauk Executioner PL 17  eff:64142  armour:heavy weapon:revolver
41517,2815,37,40,30,17,4,233,20,10,5,64142,21018,901037,PG 41500 Brauk Executioner PL 18  eff:64142  armour:heavy weapon:revolver
41518,3156,38,40,30,18,4,240,20,10,5,64142,21019,901038,PG 41500 Brauk Executioner PL 19  eff:64142  armour:heavy weapon:revolver
41519,3533,39,40,30,19,4,247,20,10,5,64142,21020,901039,PG 41500 Brauk Executioner PL 20  eff:64142  armour:heavy weapon:revolver
41600,2000,15,40,30,4,7,90,20,10,1,64177,900140,22522,PG 41600 Marcus PL 1  eff:64177  armour:lighter-drone weapon:heavy-blade
41601,2362,17,40,30,5,7,90,20,10,1,64177,900141,22523,PG 41600 Marcus PL 2  eff:64177  armour:lighter-drone weapon:heavy-blade
41602,2750,19,40,30,6,7,90,20,10,1,64177,900142,22524,PG 41600 Marcus PL 3  eff:64177  armour:lighter-drone weapon:heavy-blade
41603,3920,21,40,30,7,7,90,20,10,1,64177,900143,22525,PG 41600 Marcus PL 4  eff:64177  armour:lighter-drone weapon:heavy-blade
41604,5120,23,40,30,8,7,90,20,10,1,64177,900144,22526,PG 41600 Marcus PL 5  eff:64177  armour:lighter-drone weapon:heavy-blade
41605,6570,25,40,30,9,7,90,20,10,1,64177,900145,22527,PG 41600 Marcus PL 6  eff:64177  armour:lighter-drone weapon:heavy-blade
41606,7470,30,40,30,10,7,90,20,10,1,64177,900146,22528,PG 41600 Marcus PL 7  eff:64177  armour:lighter-drone weapon:heavy-blade
41607,8550,35,40,30,10,7,90,20,10,1,64177,900147,22529,PG 41600 Marcus PL 8  eff:64177  armour:lighter-drone weapon:heavy-blade
41608,9720,40,40,30,11,7,90,20,10,1,64177,900148,22530,PG 41600 Marcus PL 9  eff:64177  armour:lighter-drone weapon:heavy-blade
